"id","raw_id","aircraft_model","published_date","event_tag","airline","event_location","event_date","event_description","aircraft_tail_extracted","ac_manufacturer_extracted","ac_model_extracted","flight_number_extracted"
136678,26280,CRJ9,2010-12-23 00:00:00.000 +0100,Incident,Alitalia,Genoa,2010-12-22 00:00:00.000 +0100,bird strike,EI-DUK,CRJ,"900",AZ-1717
136676,26278,B733,2010-12-23 00:00:00.000 +0100,Incident,Southwest,Sacramento,2010-12-22 00:00:00.000 +0100,bird strike,,Boeing,"737-300",WN-2294
136437,26036,B752,2011-02-11 00:00:00.000 +0100,Incident,Astraeus,Madinah,2010-12-20 00:00:00.000 +0100,bird strike,G-OJIB,Boeing,"757-200 ",SV-6262
132928,22515,B733,2013-01-30 00:00:00.000 +0100,Report,Norwegian,Amsterdam,2010-12-18 00:00:00.000 +0100,took off over bird patrol vehicle,LN-KKZ,Boeing,"737-300",DY-6347
136714,26316,A320,2010-12-17 00:00:00.000 +0100,Incident,Air Canada,Miami,2010-12-16 00:00:00.000 +0100,bird strike,C-FDQV,Airbus,"320-200",AC-914
136751,26354,B734,2010-12-09 00:00:00.000 +0100,Incident,US Airways,Fort Lauderdale,2010-12-08 00:00:00.000 +0100,bird strike,N427US,Boeing,"737-400",US-1221
136773,26377,B734,2010-12-06 00:00:00.000 +0100,Incident,Jet4You,Bordeaux,2010-12-04 00:00:00.000 +0100,bird strike,CN-RPH,Boeing,"737-400","8J-2830"
136791,26395,A320,2010-12-03 00:00:00.000 +0100,Incident,Jetblue,Fort Lauderdale,2010-12-02 00:00:00.000 +0100,bird strike,N595JB,Airbus,A320-200,B6-327
136844,26448,A320,2010-11-20 00:00:00.000 +0100,Accident,Delta Airlines,Minneapolis,2010-11-19 00:00:00.000 +0100,flock of birds,N330NW,Airbus,A320-200,DL-2744
136866,26470,B744,2010-11-17 00:00:00.000 +0100,Incident,Qantas,Johannesburg,2010-11-16 00:00:00.000 +0100,bird strike,VH-OEI,Boeing,"747-400",QF-64
136870,26474,E190,2010-11-16 00:00:00.000 +0100,Incident,Lufthansa Cityline,Florence,2010-11-16 00:00:00.000 +0100,flock of birds,D-AECH,Embraer,ERJ,CL-319
136864,26468,CRJ2,2010-11-17 00:00:00.000 +0100,Incident,Skywest,Salt Lake City,2010-11-16 00:00:00.000 +0100,flock of birds,N439SW,CRJ,"200",OO-4673
134923,24510,E170,2011-12-29 00:00:00.000 +0100,Accident,Compass,Minneapolis,2010-11-15 00:00:00.000 +0100,bird strike,,,,
136881,26485,A321,2010-11-15 00:00:00.000 +0100,Incident,Kingfisher,Delhi,2010-11-15 00:00:00.000 +0100,bird strike,,Airbus,A321-200,IT-302
136889,26493,A320,2010-11-12 00:00:00.000 +0100,Incident,US Airways,Philadelphia,2010-11-11 00:00:00.000 +0100,bird strike,N124US,Airbus,A320-200,US-739
136899,26503,B763,2010-11-12 00:00:00.000 +0100,Incident,Aeroflot,Goa,2010-11-11 00:00:00.000 +0100,rejected takeoff due to flock of birds,VP-BWW,Boeing,"767-300",SU-1534
136916,26521,B733,2010-11-09 00:00:00.000 +0100,Incident,Cayman,Tampa,2010-11-08 00:00:00.000 +0100,bird strike,VP-CKZ,Boeing,"737-300",KX-201
136922,26527,F70,2010-11-07 00:00:00.000 +0100,Incident,KLM Cityhopper,Birmingham,2010-11-07 00:00:00.000 +0100,bird strike,PH-KZA,Fokker,"70",WA-1422
136923,26528,A319,2010-11-07 00:00:00.000 +0100,Incident,Cebu Pacific,Hong Kong,2010-11-06 00:00:00.000 +0100,bird strike,,Airbus,A319-100,"5J-108"
136939,26543,A320,2010-11-05 00:00:00.000 +0100,Incident,TAM,Vitoria,2010-11-05 00:00:00.000 +0100,rejected takeoff due to bird strike,PT-MZH,Airbus,A320-200,JJ-3129
136919,26524,A320,2010-11-08 00:00:00.000 +0100,Incident,Delta Airlines,Memphis,2010-11-04 00:00:00.000 +0100,bird strike,N339NW,Airbus,A320-200,DL-1775
136955,26560,B734,2010-11-02 00:00:00.000 +0100,Incident,US Airways,Norfolk,2010-11-01 00:00:00.000 +0100,bird strike,N443US,Boeing,"737-400",US-943
136944,26548,F100,2010-11-03 00:00:00.000 +0100,Accident,KLM Cityhopper,Amsterdam,2010-10-31 00:00:00.000 +0200,bird strike,PH-OFO,Fokker,"100",WA-1538
136966,26571,A321,2010-10-31 00:00:00.000 +0200,Incident,Swiss,Zurich,2010-10-31 00:00:00.000 +0200,bird strike,HB-IOF,Airbus,A321-100,LX-332
136957,26562,MD82,2010-11-01 00:00:00.000 +0100,Accident,American,Dallas,2010-10-29 00:00:00.000 +0200,flock of birds,N478AA,Douglas,MD,AA-1378
136995,26600,B733,2010-10-27 00:00:00.000 +0200,Incident,Jet2,Amsterdam,2010-10-27 00:00:00.000 +0200,bird strike,G-GDFA,Boeing,"737-300",LS-201
137052,26658,A319,2010-10-12 00:00:00.000 +0200,Incident,Air India,Kolkata,2010-10-11 00:00:00.000 +0200,bird strike,,Airbus,A319-100,IC-734
137047,26653,B763,2010-10-13 00:00:00.000 +0200,Incident,Hawaiian,,2010-10-11 00:00:00.000 +0200,bird strike,N589HA,Boeing,"767-300",HA-40
137050,26656,A332,2010-10-12 00:00:00.000 +0200,Incident,KLM,Entebbe,2010-10-10 00:00:00.000 +0200,bird strike,PH-AOB,Airbus,A330-200,KL-562
137075,26680,A319,2010-10-09 00:00:00.000 +0200,Incident,Easyjet,Belfast,2010-10-08 00:00:00.000 +0200,bird strike,G-EZIJ,Airbus,A319-100,U2-195
137088,26693,A320,2010-10-08 00:00:00.000 +0200,Incident,Kingfisher,Mumbai,2010-10-08 00:00:00.000 +0200,bird strike,,Airbus,A320-200,IT-331
137102,26707,A321,2010-10-05 00:00:00.000 +0200,Incident,Air Canada,Vancouver,2010-09-30 00:00:00.000 +0200,rejected takeoff because of bird strike,C-GJWD,Airbus,A321-200,AC-100
137145,26750,A320,2010-09-29 00:00:00.000 +0200,Incident,SATA,Horta,2010-09-29 00:00:00.000 +0200,bird strike,CS-TKL,Airbus,A320-200,S4-152
137183,26788,CRJ2,2010-09-24 00:00:00.000 +0200,Incident,Pinnacle,Norfolk,2010-09-22 00:00:00.000 +0200,bird strike,N8694A,CRJ,"200","9E-3653"
137195,26800,DC95,2010-09-22 00:00:00.000 +0200,Incident,UM Air,Beirut,2010-09-21 00:00:00.000 +0200,bird strike,UR-CBY,Douglas,DC,UF-202
137187,26792,B736,2010-09-23 00:00:00.000 +0200,Incident,Malev,Budapest,2010-09-21 00:00:00.000 +0200,rejected takeoff due to bird strike,HA-LOF,Boeing,"737-600",MA-200
137207,26813,F100,2010-09-20 00:00:00.000 +0200,Incident,Avianca,Bucaramanga,2010-09-20 00:00:00.000 +0200,bird strike,,Fokker,"100",AV-9472
137231,26837,A319,2010-09-16 00:00:00.000 +0200,Incident,S7,Omsk,2010-09-16 00:00:00.000 +0200,rejected takeoff due to bird strikes in both engines,,Airbus,A319-100,S7-168
137222,26828,B763,2010-09-17 00:00:00.000 +0200,Incident,Delta Airlines,Madrid,2010-09-15 00:00:00.000 +0200,bird strike,N192DN,Boeing,"767-300",DL-109
137245,26851,A321,2010-09-08 00:00:00.000 +0200,Incident,Air India,Chandigarh,2010-09-07 00:00:00.000 +0200,bird strike,,Airbus,A321-200,IC-864
137259,26865,A320,2010-09-05 00:00:00.000 +0200,Incident,TAM,Joao Pessoa,2010-09-05 00:00:00.000 +0200,bird strike,PR-MAJ,Airbus,A320-200,JJ-3393
137266,26872,A30B,2010-09-04 00:00:00.000 +0200,Accident,Iran Air,Tehran,2010-09-04 00:00:00.000 +0200,bird strike,EP-IBZ,Airbus,A300B,IR-416
137273,26879,B734,2010-09-04 00:00:00.000 +0200,Incident,Jet4You,Barcelona,2010-09-02 00:00:00.000 +0200,bird strike,CN-RPA,Boeing,"737-400","8J-573"
137299,26905,B739,2010-08-31 00:00:00.000 +0200,Incident,Alaska Airlines,Los Angeles,2010-08-30 00:00:00.000 +0200,bird strike,N323AS,Boeing,"737-900",AS-707
137303,26909,MD83,2010-08-30 00:00:00.000 +0200,Incident,American,San Antonio,2010-08-29 00:00:00.000 +0200,bird strike,,Douglas,MD,AA-1426
137316,26922,A320,2010-08-28 00:00:00.000 +0200,Incident,Indigo,Bhubaneshwar,2010-08-28 00:00:00.000 +0200,bird strike,VT-IGJ,Airbus,A320-200,"6E-260"
137317,26923,A320,2010-08-28 00:00:00.000 +0200,Incident,Vueling,Barcelona,2010-08-27 00:00:00.000 +0200,bird strike,EC-ICS,Airbus,A320-200,VY-3212
137304,26910,B734,2010-08-30 00:00:00.000 +0200,Incident,US Airways,Raleigh/Durham,2010-08-27 00:00:00.000 +0200,bird strike,N423US,Boeing,"737-400",US-1087
137340,26944,B763,2010-08-24 00:00:00.000 +0200,Incident,Arkefly,Amsterdam,2010-08-24 00:00:00.000 +0200,bird strike,PH-AHQ,Boeing,"767-300",OR-395
137352,26956,B733,2010-08-23 00:00:00.000 +0200,Incident,Air New Zealand,Christchurch,2010-08-23 00:00:00.000 +0200,bird strike,ZK-NGO,Boeing,"737-300",NZ-532
137346,26950,B738,2010-08-23 00:00:00.000 +0200,Incident,Ryanair,Cagliari,2010-08-22 00:00:00.000 +0200,bird strike,EI-DAV,Boeing,"737-800",FR-4142
137367,26971,A319,2010-08-19 00:00:00.000 +0200,Incident,LAN Peru,Trujillo,2010-08-19 00:00:00.000 +0200,bird strike,,Airbus,A319-100,LP-313
137384,26987,B733,2010-08-18 00:00:00.000 +0200,Incident,Air New Zealand,Wellington,2010-08-18 00:00:00.000 +0200,bird strike,ZK-NGD,Boeing,"737-300",NZ-540
137359,26963,A321,2010-08-21 00:00:00.000 +0200,Incident,Sichuan Airlines,Chengdu,2010-08-18 00:00:00.000 +0200,bird strike,B-6300,Airbus,A321-200,"3U-8997"
137374,26977,A319,2010-08-19 00:00:00.000 +0200,Incident,Easyjet Switzerland,Malaga,2010-08-16 00:00:00.000 +0200,"flock of birds, both engines affected",HB-JZN,Airbus,A319-100,DS-1064
137389,26992,CRJ7,2010-08-16 00:00:00.000 +0200,Incident,Skywest,Saskatoon,2010-08-13 00:00:00.000 +0200,bird strike,N719SK,CRJ,"700 ",OO-6912
137422,27026,DH8C,2010-08-11 00:00:00.000 +0200,Incident,Piedmont,Chattanooga,2010-08-11 00:00:00.000 +0200,bird strike,,Dash,"8-300 ",US-4509
137425,27029,B737,2010-08-11 00:00:00.000 +0200,Incident,GOL,Curitiba,2010-08-11 00:00:00.000 +0200,bird strike,,Boeing,"737-700",G3-1833
136325,25922,E145,2011-03-17 00:00:00.000 +0100,Accident,Expressjet,Salt Lake City,2010-08-10 00:00:00.000 +0200,bird strike,N14105,Embraer,ERJ,XE-2290
137400,27004,A319,2010-08-13 00:00:00.000 +0200,Incident,Air Canada,Winnipeg,2010-08-09 00:00:00.000 +0200,bird strike,C-GAQZ,Airbus,A319-100,AC-256
137442,27046,B734,2010-08-09 00:00:00.000 +0200,Incident,Alaska Airlines,Sitka,2010-08-08 00:00:00.000 +0200,rejected takeoff due to bird strike,N708AS,Boeing,"737-400",AS-68
137444,27048,A320,2010-08-08 00:00:00.000 +0200,Incident,Wizzair,Katowice,2010-08-08 00:00:00.000 +0200,flock of birds,HA-LPB,Airbus,A320-200,W6-139
137477,27083,A320,2010-07-28 00:00:00.000 +0200,Incident,Indigo,Ahmedabad,2010-07-27 00:00:00.000 +0200,rejected takeoff due to bird strike,,Airbus,A320-200,"6E-410"
137480,27086,B738,2010-07-28 00:00:00.000 +0200,Incident,Transavia,Maastricht,2010-07-27 00:00:00.000 +0200,bird strike,PH-HZG,Boeing,"737-800",HV-1677
137485,27091,E145,2010-07-27 00:00:00.000 +0200,Incident,American Eagle,Miami,2010-07-26 00:00:00.000 +0200,bird strike,N635AE,Embraer,ERJ,MQ-3610
137491,27098,A319,2010-07-26 00:00:00.000 +0200,Incident,Germanwings,Stuttgart,2010-07-25 00:00:00.000 +0200,bird strike,D-AKNR,Airbus,A319-100,"4U-2672"
137501,27108,B738,2010-07-24 00:00:00.000 +0200,Incident,Ryanair,Brussels,2010-07-24 00:00:00.000 +0200,bird strike,EI-EFF,Boeing,"737-800",FR-4527
137529,27136,E190,2010-07-21 00:00:00.000 +0200,Incident,Royal Jordanian,Beirut,2010-07-21 00:00:00.000 +0200,bird strike,,Embraer,ERJ,RJ-401
137528,27135,E170,2010-07-21 00:00:00.000 +0200,Incident,Regional,Toulouse,2010-07-20 00:00:00.000 +0200,bird strike,F-HBXJ,Embraer,ERJ,YS-3248
137523,27130,A320,2010-07-22 00:00:00.000 +0200,Incident,Air Canada,Montreal,2010-07-20 00:00:00.000 +0200,rejected takeoff due to bird strike,C-FFWN,Airbus,A320-200,AC-924
137514,27121,B738,2010-07-23 00:00:00.000 +0200,Incident,Copa,Orlando,2010-07-19 00:00:00.000 +0200,bird strike,HP-1711CMP,Boeing,"737-800",CMP-478
137544,27150,A306,2010-07-19 00:00:00.000 +0200,Incident,Libyan Arab,Cairo,2010-07-18 00:00:00.000 +0200,bird strike enroute,"5A-DLZ",Airbus,A300-600,LN-274
137511,27118,E135,2010-07-23 00:00:00.000 +0200,Incident,American Eagle,Asheville,2010-07-18 00:00:00.000 +0200,bird strike,,Embraer,ERJ,MQ-2931
137558,27164,A320,2010-07-17 00:00:00.000 +0200,Incident,Go Air,Indore,2010-07-17 00:00:00.000 +0200,bird strike,,Airbus,A320-200,G8-226
137572,27178,B773,2010-07-15 00:00:00.000 +0200,Incident,Turkish Airlines,New York,2010-07-14 00:00:00.000 +0200,bird strike,TC-JJD,Boeing,"777-300",TK-1
137589,27195,A332,2010-07-13 00:00:00.000 +0200,Incident,KLM,Amsterdam,2010-07-13 00:00:00.000 +0200,bird strike,PH-AOI,Airbus,A330-200,KL-561
137586,27192,B732,2010-07-13 00:00:00.000 +0200,Incident,Canadian North,Iqaluit,2010-07-09 00:00:00.000 +0200,"cracked windshield, possibly bird strike",C-GNDU,Boeing,"737-200","5T-438"
137623,27229,B738,2010-07-08 00:00:00.000 +0200,Incident,Travel Service,Brno,2010-07-08 00:00:00.000 +0200,bird strike,OK-TVO,Boeing,"737-800",QS-657
137641,27247,B738,2010-07-06 00:00:00.000 +0200,Incident,Ryanair,Madrid,2010-07-06 00:00:00.000 +0200,bird strike,EI-DCB,Boeing,"737-800",FR-5468
137621,27227,B773,2010-07-08 00:00:00.000 +0200,Incident,PIA,Lahore,2010-07-06 00:00:00.000 +0200,bird strike,AP-BHV,Boeing,"777-300",PK-760
137620,27226,B752,2010-07-08 00:00:00.000 +0200,Incident,Delta Airlines,Madrid,2010-07-04 00:00:00.000 +0200,bird strike,N711ZX,Boeing,"757-200",DL-199
137659,27265,A319,2010-07-04 00:00:00.000 +0200,Incident,Germanwings,Stuttgart,2010-07-03 00:00:00.000 +0200,bird strike,D-AKNM,Airbus,A319-100,"4U-2376"
137225,26831,F100,2010-09-17 00:00:00.000 +0200,Incident,Contact,Warsaw,2010-07-01 00:00:00.000 +0200,bird strike,D-AGPH,Fokker,"100 ",C3-1343
137640,27246,A332,2010-07-06 00:00:00.000 +0200,Incident,Air Europa,Madrid,2010-07-01 00:00:00.000 +0200,bird strike,EC-JQG,Airbus,A330-200,UX-9073
137686,27292,A320,2010-06-22 00:00:00.000 +0200,Incident,Jetblue,Orlando,2010-06-21 00:00:00.000 +0200,bird strike,N608JB,Airbus,A320-200,B6-738
136901,26505,B752,2010-11-11 00:00:00.000 +0100,Report,Thomas Cook,Dalaman,2010-06-19 00:00:00.000 +0200,"flock of birds, both engines ingested birds",G-FCLK,Boeing,"757-200",MT-117
137704,27311,A320,2010-06-19 00:00:00.000 +0200,Incident,Jetblue,Boston,2010-06-18 00:00:00.000 +0200,bird strike,N570JB,Airbus,A320-200,B6-433
137716,27323,B733,2010-06-17 00:00:00.000 +0200,Incident,SCAT,Karaganda,2010-06-17 00:00:00.000 +0200,bird strike,LY-FLB,Boeing,"737-300",DV-464
137746,27354,B732,2010-06-12 00:00:00.000 +0200,Incident,Chanchangi,Lagos,2010-06-11 00:00:00.000 +0200,bird strike,"5N-BIF",Boeing,"737-200","5B-334"
137741,27349,B738,2010-06-13 00:00:00.000 +0200,Incident,Norwegian,Aalborg,2010-06-11 00:00:00.000 +0200,bird strike,LN-DYC,Boeing,"737-800",DY-3109
137722,27330,B752,2010-06-16 00:00:00.000 +0200,Incident,Ethiopian,Addis Ababa,2010-06-10 00:00:00.000 +0200,bird strike,ET-AMK,Boeing,"757-200",ET-710
137766,27373,A320,2010-06-09 00:00:00.000 +0200,Incident,Wizzair,Gdansk,2010-06-09 00:00:00.000 +0200,bird strike,HA-LPX,Airbus,A320-200,W6-305
135026,24613,B734,2011-12-07 00:00:00.000 +0100,Accident,Royal Air Maroc,Amsterdam,2010-06-06 00:00:00.000 +0200,"flock of birds, engine fire",,Boeing,"747-200 ",
136355,25952,E190,2011-03-10 00:00:00.000 +0100,Report,Flybe,Jersey,2010-06-01 00:00:00.000 +0200,miscommunication causes runway incursion by bird patrol,G-FBEE,Embraer,ERJ,BE-933
137594,27200,CRJ2,2010-07-12 00:00:00.000 +0200,Accident,Jazz,Moncton,2010-05-29 00:00:00.000 +0200,bird strike,C-GKEP,CRJ,"200",QK-8990
137856,27464,A320,2010-05-24 00:00:00.000 +0200,Incident,Jetblue,Newburgh,2010-05-23 00:00:00.000 +0200,bird strike,N565JB,Airbus,A320-200,B6-575
137908,27517,A320,2010-05-05 00:00:00.000 +0200,Incident,TAM,Sao Luis,2010-05-04 00:00:00.000 +0200,bird strike,,Airbus,A320-200,JJ-9354
137922,27531,DC87,2010-05-03 00:00:00.000 +0200,Incident,Astar Air Cargo,Cincinnati,2010-05-02 00:00:00.000 +0200,bird strike,N805DH,Douglas,DC,ER-2963
137934,27544,B738,2010-04-30 00:00:00.000 +0200,Incident,Royal Air Maroc,Casablanca,2010-04-28 00:00:00.000 +0200,bird strike,,Boeing,"737-800",AT-533
137942,27552,B737,2010-04-28 00:00:00.000 +0200,Incident,Westjet,Vancouver,2010-04-27 00:00:00.000 +0200,flock of birds,,Boeing,"737-700",WS-1853
137959,27570,A320,2010-04-26 00:00:00.000 +0200,Incident,Vueling,Sevilla,2010-04-26 00:00:00.000 +0200,bird strike,EC-HQL,Airbus,A320-200,VY-2267
137958,27568,E145,2010-04-26 00:00:00.000 +0200,Incident,Chautauqua,Raleigh/Durham,2010-04-23 00:00:00.000 +0200,bird strike,N569RP,Embraer,ERJ,RP-6091
137971,27582,B737,2010-04-23 00:00:00.000 +0200,Incident,Arik,Calabar,2010-04-22 00:00:00.000 +0200,bird strike,"5N-MJE",Boeing,"737-700",W3-501
137992,27605,E120,2010-04-20 00:00:00.000 +0200,Incident,Skywest,Los Angeles,2010-04-19 00:00:00.000 +0200,bird strike,N234SW,Embraer,EMB,OO-6843
137728,27336,MD83,2010-06-15 00:00:00.000 +0200,Incident,Dana Air,Lagos,2010-04-19 00:00:00.000 +0200,bird strike,"5N-RAM",Douglas,MD,"9J-995"
138020,27633,B733,2010-04-14 00:00:00.000 +0200,Incident,Lufthansa,Hamburg,2010-04-14 00:00:00.000 +0200,bird strike,D-ABED,Boeing,"737-300",LH-75
138007,27620,B772,2010-04-17 00:00:00.000 +0200,Incident,Egypt Air,Jeddah,2010-04-13 00:00:00.000 +0200,bird strike,,Boeing,"777-200",MS-661
138056,27670,A321,2010-04-07 00:00:00.000 +0200,Incident,Turkish Airlines,Istanbul,2010-04-07 00:00:00.000 +0200,bird strike,TC-JMC,Airbus,A321-200,TK-1937
137710,27317,B737,2010-06-18 00:00:00.000 +0200,Accident,Air Berlin,Hamburg,2010-04-06 00:00:00.000 +0200,flock of birds,,,,
138106,27720,B738,2010-03-23 00:00:00.000 +0100,Incident,Westjet,Vancouver,2010-03-20 00:00:00.000 +0100,bird strike,,Boeing,"737-800",WS-1874
138108,27722,A320,2010-03-22 00:00:00.000 +0100,Incident,United Airlines,Dallas,2010-03-19 00:00:00.000 +0100,bird strike,N467UA,Airbus,A320-200,UA-498
138130,27744,A319,2010-03-19 00:00:00.000 +0100,Incident,US Airways,Sacramento,2010-03-18 00:00:00.000 +0100,suspected bird strike,N818AW,Airbus,A319-100,US-363
138120,27734,E145,2010-03-21 00:00:00.000 +0100,Incident,Expressjet,Minneapolis,2010-03-17 00:00:00.000 +0100,bird strike,N12142,Embraer,ERJ,XE-2997
138167,27784,A320,2010-03-13 00:00:00.000 +0100,Incident,GoAir,Kochi,2010-03-13 00:00:00.000 +0100,bird strike,,Airbus,A320-200,G8-452
138175,27792,MD82,2010-03-12 00:00:00.000 +0100,Incident,American,Chicago,2010-03-11 00:00:00.000 +0100,flock of birds,N422AA,Douglas,MD,AA-2301
138181,27798,A319,2010-03-11 00:00:00.000 +0100,Incident,US Airways,Rochester,2010-03-11 00:00:00.000 +0100,bird strike,N753US,Airbus,A319-100,US-1101
138179,27796,B772,2010-03-12 00:00:00.000 +0100,Incident,Continental,Newark,2010-03-10 00:00:00.000 +0100,flock of birds,N74007,Boeing,"777-200",CO-99
138203,27822,B752,2010-03-08 00:00:00.000 +0100,Incident,United Airlines,Chicago,2010-03-08 00:00:00.000 +0100,bird strike,N519UA,Boeing,"757-200",UA-472
138216,27835,A319,2010-03-05 00:00:00.000 +0100,Incident,Frontier,Denver,2010-03-04 00:00:00.000 +0100,flock of birds,N923FR,Airbus,A319-100,F9-664
138288,27908,B752,2010-02-22 00:00:00.000 +0100,Incident,American,Maracaibo,2010-02-21 00:00:00.000 +0100,bird strike,N695AN,Boeing,"757-200",AA-724
138289,27909,B734,2010-02-14 00:00:00.000 +0100,Incident,Sky Airlines,Antalya,2010-02-13 00:00:00.000 +0100,bird strike,TC-FBJ,Boeing,"737-400",SHY-605
138295,27916,A320,2010-02-12 00:00:00.000 +0100,Incident,TAM,Goiania,2010-02-12 00:00:00.000 +0100,bird strike,,Airbus,A320-200,JJ-3463
138385,28007,B738,2010-01-31 00:00:00.000 +0100,Incident,SAA,Cape Town,2010-01-31 00:00:00.000 +0100,bird strike,ZS-SJB,Boeing,"737-800",SA-362
138379,28001,B737,2010-02-01 00:00:00.000 +0100,Incident,Southwest,Sacramento,2010-01-30 00:00:00.000 +0100,bird strike,N794SW,Boeing,"737-700",WN-912
138398,28021,B74S,2010-01-29 00:00:00.000 +0100,Incident,Iran Air,Beijing,2010-01-28 00:00:00.000 +0100,bird strike,EP-IAA,Boeing,"747SP",IR-801
138408,28032,B763,2010-01-27 00:00:00.000 +0100,Incident,Condor,Kilimanjaro,2010-01-27 00:00:00.000 +0100,multiple bird strikes on landing,D-ABUE,Boeing,"767-300",DE-2264
138410,28034,B763,2010-01-27 00:00:00.000 +0100,Incident,Air Astana,Almaty,2010-01-25 00:00:00.000 +0100,bird strike,P4-KCA,Boeing,"767-300",KC-851
138438,28061,B752,2010-01-23 00:00:00.000 +0100,Incident,United Airlines,Washington,2010-01-22 00:00:00.000 +0100,bird strike,N574UA,Boeing,"757-200",UA-915
138434,28057,B752,2010-01-23 00:00:00.000 +0100,Incident,American,Santa Ana,2010-01-19 00:00:00.000 +0100,bird strike,,Boeing,"757-200",AA-556
138468,28091,E175,2010-01-19 00:00:00.000 +0100,Incident,Republic,Burlington,2010-01-16 00:00:00.000 +0100,bird strike,N117HQ,Embraer,ERJ,RW-3382
138117,27731,A319,2010-03-21 00:00:00.000 +0100,Incident,Swiss,St. Petersburg,2010-01-10 00:00:00.000 +0100,"bird strike, both engines suffer severe vibrations",HB-IPT,Airbus,A319-100,LX-1311
138516,28139,B763,2010-01-03 00:00:00.000 +0100,Incident,JAL,Sapporo,2010-01-03 00:00:00.000 +0100,bird strike,JA8299,Boeing,"767-300",JL-3302
138515,28138,B734,2010-01-04 00:00:00.000 +0100,Incident,Jetconnect,Wellington,2010-01-03 00:00:00.000 +0100,bird strike,ZK-JTQ,Boeing,"737-400",QNZ-48
138561,28182,B732,2009-12-28 00:00:00.000 +0100,Incident,Interlink,Durban,2009-12-28 00:00:00.000 +0100,bird strike,ZS-SIC,Boeing,"737-200",ID-120
138531,28154,B763,2009-12-31 00:00:00.000 +0100,Incident,Air Canada,Vancouver,2009-12-26 00:00:00.000 +0100,engine vibrations caused by bird strike,C-GHPH,Boeing,"767-300",AC-57
138575,28196,B763,2009-12-25 00:00:00.000 +0100,Incident,El Al,Mumbai,2009-12-24 00:00:00.000 +0100,bird strike,,Boeing,"767-300",LY-72
138594,28215,B735,2009-12-22 00:00:00.000 +0100,Incident,Continental,West Palm Beach,2009-12-20 00:00:00.000 +0100,rejected takeoff due to bird strike,N16649,Boeing,"737-500",CO-1455
138595,28216,B737,2009-12-22 00:00:00.000 +0100,Incident,Southwest,Sacramento,2009-12-20 00:00:00.000 +0100,bird strike,N460WN,Boeing,"737-700",WN-2677
138596,28217,B739,2009-12-22 00:00:00.000 +0100,Incident,Continental,Sacramento,2009-12-19 00:00:00.000 +0100,bird strike,N31412,Boeing,"737-900",CO-1889
138598,28219,A318,2009-12-22 00:00:00.000 +0100,Incident,Frontier,Sacramento,2009-12-19 00:00:00.000 +0100,bird strike,N806FR,Airbus,A318-100,F9-227
138597,28218,A319,2009-12-22 00:00:00.000 +0100,Incident,US Airways,Sacramento,2009-12-19 00:00:00.000 +0100,bird strike,N816AW,Airbus,A319-100,US-369
138621,28242,B738,2009-12-19 00:00:00.000 +0100,Incident,Ryanair,Alghero,2009-12-18 00:00:00.000 +0100,bird strike,EI-EFF,Boeing,"737-800",FR-9237
138684,28306,A320,2009-12-10 00:00:00.000 +0100,Incident,Jetblue,Orlando,2009-12-08 00:00:00.000 +0100,bird strike,N559JB,Airbus,A320-200,B6-742
